host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
compute5,nkgen,1,0.0,3.0,21544,100,0,1090204,4,1,167
compute5,nkgen,1,0.0,3.0,46415,100,0,2346394,9,3,353
compute5,nkgen,1,0.0,3.0,100000,100,0,4962850,19,7,752
compute5,nkgen,1,0.0,3.0,215443,100,0,10899059,44,15,1675
compute5,nkgen,1,0.0,3.0,464158,100,0,23187004,102,34,3622
compute5,nkgen,1,0.0,3.0,1000000,100,0,50492898,228,84,7572
compute5,nkgen,1,0.0,3.0,2154434,100,0,107783369,494,215,15463
compute5,nkgen,1,0.0,3.0,4641588,100,0,232561949,1199,484,24394
compute5,nkgen,1,0.0,3.0,10000000,100,0,499772305,2849,1185,47248
compute5,nkgen,1,0.0,3.0,21544346,100,0,1075336037,6767,2591,95143
compute5,nkgen,1,0.0,3.0,46415888,100,0,2318483322,15506,5789,203657
compute5,nkgen,1,0.0,3.0,100000000,100,0,4997326852,35317,13265,445294
compute5,nkgen,1,0.0,3.0,4641,1000,0,2163514,0,0,248
compute5,nkgen,1,0.0,3.0,10000,1000,0,4957784,1,0,577
compute5,nkgen,1,0.0,3.0,21544,1000,0,10692705,4,1,1254
compute5,nkgen,1,0.0,3.0,46415,1000,0,22980735,8,3,2714
compute5,nkgen,1,0.0,3.0,100000,1000,0,50056942,19,7,5844
compute5,nkgen,1,0.0,3.0,215443,1000,0,107561929,44,16,12598
compute5,nkgen,1,0.0,3.0,464158,1000,0,232496501,102,37,27651
compute5,nkgen,1,0.0,3.0,1000000,1000,0,498765956,230,89,58047
compute5,nkgen,1,0.0,3.0,2154434,1000,0,1073845575,557,248,122954
compute5,nkgen,1,0.0,3.0,4641588,1000,0,2322475704,1272,509,261125
compute5,nkgen,1,0.0,3.0,10000000,1000,0,4987444087,2995,1172,561852
compute5,nkgen,1,0.0,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154,10,0,5043,0,1,195
compute5,nkgen,1,0.5,2.2,4641,10,0,12076,0,2,601
compute5,nkgen,1,0.5,2.2,10000,10,0,33049,1,6,1957
compute5,nkgen,1,0.5,2.2,21544,10,0,84782,4,12,5787
compute5,nkgen,1,0.5,2.2,46415,10,0,187635,9,30,17211
compute5,nkgen,1,0.5,2.2,100000,10,0,382136,19,58,50499
compute5,nkgen,1,0.5,2.2,215443,10,0,771132,44,154,161009
compute5,nkgen,1,0.5,2.2,464158,10,0,1812609,102,296,493135
compute5,nkgen,1,0.5,2.2,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154434,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,4641588,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,10000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,21544346,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,46415888,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,100000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154,100,0,42134,0,1,225
compute5,nkgen,1,0.5,2.2,4641,100,0,103814,0,2,681
compute5,nkgen,1,0.5,2.2,10000,100,0,286907,1,6,2106
compute5,nkgen,1,0.5,2.2,21544,100,0,579993,4,12,6487
compute5,nkgen,1,0.5,2.2,46415,100,0,1580996,8,30,21161
compute5,nkgen,1,0.5,2.2,100000,100,0,3138956,20,57,62848
compute5,nkgen,1,0.5,2.2,215443,100,0,6927311,44,149,192829
compute5,nkgen,1,0.5,2.2,464158,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,1000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154434,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,4641588,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,10000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,21544346,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,46415888,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,100000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,4641,1000,0,682397,0,3,1094
compute5,nkgen,1,0.5,2.2,10000,1000,0,1677286,1,6,3239
compute5,nkgen,1,0.5,2.2,21544,1000,0,4364399,4,12,9499
compute5,nkgen,1,0.5,2.2,46415,1000,0,10695516,8,30,29273
compute5,nkgen,1,0.5,2.2,100000,1000,0,25681124,19,58,82173
compute5,nkgen,1,0.5,2.2,215443,1000,0,58460296,44,153,248800
compute5,nkgen,1,0.5,2.2,464158,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,1000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,2154,10,0,10628,0,1,202
compute5,nkgen,1,0.5,3.0,4641,10,0,23223,0,2,613
compute5,nkgen,1,0.5,3.0,10000,10,0,49944,1,6,2003
compute5,nkgen,1,0.5,3.0,21544,10,0,106883,4,12,6175
compute5,nkgen,1,0.5,3.0,46415,10,0,239977,8,30,20305
compute5,nkgen,1,0.5,3.0,100000,10,0,496802,19,58,61371
compute5,nkgen,1,0.5,3.0,215443,10,0,1087971,42,151,177705
compute5,nkgen,1,0.5,3.0,464158,10,0,2305393,93,297,499810
compute5,nkgen,1,0.5,3.0,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,2154434,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,4641588,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,10000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,21544346,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,46415888,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,100000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,2154,100,0,100402,0,1,270
compute5,nkgen,1,0.5,3.0,4641,100,0,230098,0,3,808
compute5,nkgen,1,0.5,3.0,10000,100,0,516216,1,6,2509
compute5,nkgen,1,0.5,3.0,21544,100,0,1051444,4,12,7196
compute5,nkgen,1,0.5,3.0,46415,100,0,2397930,8,30,22327
compute5,nkgen,1,0.5,3.0,100000,100,0,5024451,19,57,66275
compute5,nkgen,1,0.5,3.0,215443,100,0,10743424,44,148,208397
compute5,nkgen,1,0.5,3.0,464158,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,1000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,2154434,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,4641588,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,10000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,21544346,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,46415888,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,100000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,4641,1000,0,1816862,0,3,2003
compute5,nkgen,1,0.5,3.0,10000,1000,0,4431290,1,6,5826
compute5,nkgen,1,0.5,3.0,21544,1000,0,10313049,4,12,14951
compute5,nkgen,1,0.5,3.0,46415,1000,0,22467834,9,31,42016
compute5,nkgen,1,0.5,3.0,100000,1000,0,48646056,19,57,107786
compute5,nkgen,1,0.5,3.0,215443,1000,0,106487862,44,150,313929
compute5,nkgen,1,0.5,3.0,464158,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,1000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,2154,10,0,2748,0,1,196
compute5,nkgen,1,0.9,2.2,4641,10,0,10247,0,2,559
compute5,nkgen,1,0.9,2.2,10000,10,0,18271,1,6,1669
compute5,nkgen,1,0.9,2.2,21544,10,0,35780,4,12,4917
compute5,nkgen,1,0.9,2.2,46415,10,0,90003,8,30,16018
compute5,nkgen,1,0.9,2.2,100000,10,0,231047,19,58,48956
compute5,nkgen,1,0.9,2.2,215443,10,0,512273,44,149,155552
compute5,nkgen,1,0.9,2.2,464158,10,0,1120988,101,288,478450
compute5,nkgen,1,0.9,2.2,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,2154434,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,4641588,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,10000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,21544346,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,46415888,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,100000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,2154,100,0,20752,0,1,206
compute5,nkgen,1,0.9,2.2,4641,100,0,49836,0,3,638
compute5,nkgen,1,0.9,2.2,10000,100,0,125452,1,6,2085
compute5,nkgen,1,0.9,2.2,21544,100,0,341328,4,12,6400
compute5,nkgen,1,0.9,2.2,46415,100,0,753452,9,30,18891
compute5,nkgen,1,0.9,2.2,100000,100,0,1828114,19,58,53319
compute5,nkgen,1,0.9,2.2,215443,100,0,4156771,44,149,167563
compute5,nkgen,1,0.9,2.2,464158,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,1000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,2154434,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,4641588,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,10000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,21544346,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,46415888,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,100000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,4641,1000,0,330957,0,3,923
compute5,nkgen,1,0.9,2.2,10000,1000,0,855291,1,6,2886
compute5,nkgen,1,0.9,2.2,21544,1000,0,2104549,4,12,8332
compute5,nkgen,1,0.9,2.2,46415,1000,0,5174973,9,30,25890
compute5,nkgen,1,0.9,2.2,100000,1000,0,12799043,19,58,76542
compute5,nkgen,1,0.9,2.2,215443,1000,0,30922863,44,150,238188
compute5,nkgen,1,0.9,2.2,464158,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,1000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,2154,10,0,6358,0,1,196
compute5,nkgen,1,0.9,3.0,4641,10,0,14699,0,2,622
compute5,nkgen,1,0.9,3.0,10000,10,0,31198,1,6,1997
compute5,nkgen,1,0.9,3.0,21544,10,0,68762,3,12,6056
compute5,nkgen,1,0.9,3.0,46415,10,0,156868,8,30,16867
compute5,nkgen,1,0.9,3.0,100000,10,0,355005,18,58,49767
compute5,nkgen,1,0.9,3.0,215443,10,0,781358,41,153,156040
compute5,nkgen,1,0.9,3.0,464158,10,0,1757776,94,296,478915
compute5,nkgen,1,0.9,3.0,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,2154434,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,4641588,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,10000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,21544346,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,46415888,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,100000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,2154,100,0,46099,0,1,243
compute5,nkgen,1,0.9,3.0,4641,100,0,105583,0,3,718
compute5,nkgen,1,0.9,3.0,10000,100,0,263787,1,6,2289
compute5,nkgen,1,0.9,3.0,21544,100,0,598382,4,12,6895
compute5,nkgen,1,0.9,3.0,46415,100,0,1379049,9,30,21821
compute5,nkgen,1,0.9,3.0,100000,100,0,3126513,20,57,66133
compute5,nkgen,1,0.9,3.0,215443,100,0,7053824,42,153,209916
compute5,nkgen,1,0.9,3.0,464158,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,1000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,2154434,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,4641588,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,10000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,21544346,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,46415888,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,100000000,100,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,4641,1000,0,733425,0,3,1423
compute5,nkgen,1,0.9,3.0,10000,1000,0,1822946,1,6,4247
compute5,nkgen,1,0.9,3.0,21544,1000,0,4543904,4,12,11833
compute5,nkgen,1,0.9,3.0,46415,1000,0,10974472,9,30,35656
compute5,nkgen,1,0.9,3.0,100000,1000,0,25898056,19,57,97429
compute5,nkgen,1,0.9,3.0,215443,1000,0,59587010,44,153,289865
compute5,nkgen,1,0.9,3.0,464158,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,1000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.0,2.2,2154,10,0,10019,0,0,3
compute5,nkgen,2,0.0,2.2,4641,10,0,21350,0,0,7
compute5,nkgen,2,0.0,2.2,10000,10,0,50951,1,0,18
compute5,nkgen,2,0.0,2.2,21544,10,0,102235,4,1,35
compute5,nkgen,2,0.0,2.2,46415,10,0,245807,8,3,80
compute5,nkgen,2,0.0,2.2,100000,10,0,424375,19,7,148
compute5,nkgen,2,0.0,2.2,215443,10,0,1016057,44,16,327
compute5,nkgen,2,0.0,2.2,464158,10,0,2511254,101,35,730
compute5,nkgen,2,0.0,2.2,1000000,10,0,5041252,230,86,1424
compute5,nkgen,2,0.0,2.2,2154434,10,0,11477710,524,218,3223
compute5,nkgen,2,0.0,2.2,4641588,10,0,21900253,1264,501,7107
compute5,nkgen,2,0.0,2.2,10000000,10,0,59114583,3003,1167,16968
compute5,nkgen,2,0.0,2.2,21544346,10,0,108813816,6827,2603,33162
compute5,nkgen,2,0.0,2.2,46415888,10,0,227242911,15602,5951,74548
compute5,nkgen,2,0.0,2.2,100000000,10,0,490556457,35261,13222,168676
compute5,nkgen,2,0.0,2.2,2154,100,0,104103,0,0,15
compute5,nkgen,2,0.0,2.2,4641,100,0,211411,0,0,32
compute5,nkgen,2,0.0,2.2,10000,100,0,502520,1,0,75
compute5,nkgen,2,0.0,2.2,21544,100,0,1085166,4,1,160
compute5,nkgen,2,0.0,2.2,46415,100,0,2462590,8,3,359
compute5,nkgen,2,0.0,2.2,100000,100,0,5488110,19,7,797
compute5,nkgen,2,0.0,2.2,215443,100,0,10805084,44,16,1611
compute5,nkgen,2,0.0,2.2,464158,100,0,23559188,101,38,3403
compute5,nkgen,2,0.0,2.2,1000000,100,0,50476920,230,86,6270
compute5,nkgen,2,0.0,2.2,2154434,100,0,106763503,528,223,12373
compute5,nkgen,2,0.0,2.2,4641588,100,0,226887134,1258,511,24969
compute5,nkgen,2,0.0,2.2,10000000,100,0,489905324,3008,1195,52510
compute5,nkgen,2,0.0,2.2,21544346,100,0,1083687706,6991,2657,109158
compute5,nkgen,2,0.0,2.2,46415888,100,0,2310105158,16184,6098,231544
compute5,nkgen,2,0.0,2.2,100000000,100,0,5024398765,36717,13507,502100
compute5,nkgen,2,0.0,2.2,4641,1000,0,1913813,0,0,227
compute5,nkgen,2,0.0,2.2,10000,1000,0,4270677,1,0,517
compute5,nkgen,2,0.0,2.2,21544,1000,0,10246811,4,1,1233
compute5,nkgen,2,0.0,2.2,46415,1000,0,21735506,8,3,2584
compute5,nkgen,2,0.0,2.2,100000,1000,0,47700125,19,7,5803
compute5,nkgen,2,0.0,2.2,215443,1000,0,106703650,44,17,12968
compute5,nkgen,2,0.0,2.2,464158,1000,0,228795196,101,40,28034
compute5,nkgen,2,0.0,2.2,1000000,1000,0,501073824,231,98,59636
compute5,nkgen,2,0.0,2.2,2154434,1000,0,1068494172,524,230,124943
compute5,nkgen,2,0.0,2.2,4641588,1000,0,2280211845,1260,529,258876
compute5,nkgen,2,0.0,2.2,10000000,1000,0,4995987169,3033,1246,482840
compute5,nkgen,2,0.0,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.0,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.0,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.0,3.0,2154,10,0,12837,0,0,3
compute5,nkgen,2,0.0,3.0,4641,10,0,22474,0,0,7
compute5,nkgen,2,0.0,3.0,10000,10,0,51585,1,0,17
compute5,nkgen,2,0.0,3.0,21544,10,0,106378,4,1,34
compute5,nkgen,2,0.0,3.0,46415,10,0,233280,8,3,75
compute5,nkgen,2,0.0,3.0,100000,10,0,498490,19,6,167
compute5,nkgen,2,0.0,3.0,215443,10,0,1080895,41,15,378
compute5,nkgen,2,0.0,3.0,464158,10,0,2329277,94,33,701
compute5,nkgen,2,0.0,3.0,1000000,10,0,4984450,218,78,1276
compute5,nkgen,2,0.0,3.0,2154434,10,0,10731705,494,212,2843
compute5,nkgen,2,0.0,3.0,4641588,10,0,23109228,1193,483,6536
compute5,nkgen,2,0.0,3.0,10000000,10,0,49979335,2857,1148,15001
compute5,nkgen,2,0.0,3.0,21544346,10,0,107668567,6714,2546,30314
compute5,nkgen,2,0.0,3.0,46415888,10,0,231838931,15437,5519,68483
compute5,nkgen,2,0.0,3.0,100000000,10,0,500132519,35264,13046,156274
compute5,nkgen,2,0.0,3.0,2154,100,0,109970,0,0,16
compute5,nkgen,2,0.0,3.0,4641,100,0,231481,0,0,34
compute5,nkgen,2,0.0,3.0,10000,100,0,512290,1,0,78
compute5,nkgen,2,0.0,3.0,21544,100,0,1107814,4,1,167
compute5,nkgen,2,0.0,3.0,46415,100,0,2292618,8,3,345
compute5,nkgen,2,0.0,3.0,100000,100,0,5005467,19,7,745
compute5,nkgen,2,0.0,3.0,215443,100,0,11006208,44,15,1667
compute5,nkgen,2,0.0,3.0,464158,100,0,23211333,101,35,3542
compute5,nkgen,2,0.0,3.0,1000000,100,0,49987906,230,87,7342
compute5,nkgen,2,0.0,3.0,2154434,100,0,107646610,500,215,15487
compute5,nkgen,2,0.0,3.0,4641588,100,0,231571492,1209,486,24382
compute5,nkgen,2,0.0,3.0,10000000,100,0,499710051,2894,1199,47258
compute5,nkgen,2,0.0,3.0,21544346,100,0,1076918974,6739,2627,95201
compute5,nkgen,2,0.0,3.0,46415888,100,0,2321438872,15430,5777,203864
compute5,nkgen,2,0.0,3.0,100000000,100,0,5002837003,35396,13274,445481
compute5,nkgen,2,0.0,3.0,4641,1000,0,2172100,0,0,249
compute5,nkgen,2,0.0,3.0,10000,1000,0,4920988,1,0,572
compute5,nkgen,2,0.0,3.0,21544,1000,0,10518654,4,1,1251
compute5,nkgen,2,0.0,3.0,46415,1000,0,23417688,8,3,2757
compute5,nkgen,2,0.0,3.0,100000,1000,0,50279758,19,7,5785
compute5,nkgen,2,0.0,3.0,215443,1000,0,106700234,44,16,12306
compute5,nkgen,2,0.0,3.0,464158,1000,0,232738308,101,38,27208
compute5,nkgen,2,0.0,3.0,1000000,1000,0,501564201,232,91,58203
compute5,nkgen,2,0.0,3.0,2154434,1000,0,1079521164,524,225,122721
compute5,nkgen,2,0.0,3.0,4641588,1000,0,2316152552,1261,504,261495
compute5,nkgen,2,0.0,3.0,10000000,1000,0,5010656447,3007,1171,561379
compute5,nkgen,2,0.0,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.0,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.0,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,2154,10,0,5926,0,1,197
compute5,nkgen,2,0.5,2.2,4641,10,0,13860,0,3,598
compute5,nkgen,2,0.5,2.2,10000,10,0,33774,1,6,1957
compute5,nkgen,2,0.5,2.2,21544,10,0,66967,4,12,5790
compute5,nkgen,2,0.5,2.2,46415,10,0,182468,9,30,17280
compute5,nkgen,2,0.5,2.2,100000,10,0,405625,19,58,50670
compute5,nkgen,2,0.5,2.2,215443,10,0,786960,44,152,160470
compute5,nkgen,2,0.5,2.2,464158,10,0,1936761,100,291,491088
compute5,nkgen,2,0.5,2.2,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,2154434,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,4641588,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,10000000,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,21544346,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,46415888,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,100000000,10,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,2154,100,0,39357,0,1,213
compute5,nkgen,2,0.5,2.2,4641,100,0,108973,0,3,686
compute5,nkgen,2,0.5,2.2,10000,100,0,243652,2,6,2120
compute5,nkgen,2,0.5,2.2,21544,100,0,645488,4,12,6507
compute5,nkgen,2,0.5,2.2,46415,100,0,1360801,9,30,20946
compute5,nkgen,2,0.5,2.2,100000,100,0,3058629,19,58,62615
compute5,nkgen,2,0.5,2.2,215443,100,0,7079406,45,149,192808
compute5,nkgen,2,0.5,2.2,464158,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,1000000,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,2154434,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,4641588,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,10000000,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,21544346,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,46415888,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,100000000,100,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,4641,1000,0,655677,0,3,1074
compute5,nkgen,2,0.5,2.2,10000,1000,0,1811187,1,6,3416
compute5,nkgen,2,0.5,2.2,21544,1000,0,4447523,4,12,9659
compute5,nkgen,2,0.5,2.2,46415,1000,0,10719038,9,31,29166
compute5,nkgen,2,0.5,2.2,100000,1000,0,26064802,20,57,83124
compute5,nkgen,2,0.5,2.2,215443,1000,0,60021955,44,149,251769
compute5,nkgen,2,0.5,2.2,464158,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,1000000,1000,0,-1,-1,-1,-1
compute5,nkgen,2,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
