host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
gluten,nkgen,1,0.0,3.0,21544,100,0,1095959,4,1,30
gluten,nkgen,1,0.0,3.0,46415,100,0,2330503,8,2,56
gluten,nkgen,1,0.0,3.0,100000,100,0,4960401,16,4,106
gluten,nkgen,1,0.0,3.0,215443,100,0,10730498,36,14,250
gluten,nkgen,1,0.0,3.0,464158,100,0,23488504,81,27,524
gluten,nkgen,1,0.0,3.0,1000000,100,0,49731166,176,53,1069
gluten,nkgen,1,0.0,3.0,2154434,100,0,107478086,357,99,2167
gluten,nkgen,1,0.0,3.0,4641588,100,0,232076440,827,292,4405
gluten,nkgen,1,0.0,3.0,10000000,100,0,500718751,1815,724,9441
gluten,nkgen,1,0.0,3.0,21544346,100,0,1076474776,3996,1343,19210
gluten,nkgen,1,0.0,3.0,46415888,100,0,2320157388,8707,2641,40911
gluten,nkgen,1,0.0,3.0,100000000,100,0,5005878074,19206,6455,90272
gluten,nkgen,1,0.0,3.0,4641,1000,0,2136074,0,0,35
gluten,nkgen,1,0.0,3.0,10000,1000,0,4767587,2,0,78
gluten,nkgen,1,0.0,3.0,21544,1000,0,10552949,4,0,143
gluten,nkgen,1,0.0,3.0,46415,1000,0,22931964,8,1,301
gluten,nkgen,1,0.0,3.0,100000,1000,0,49923712,16,3,637
gluten,nkgen,1,0.0,3.0,215443,1000,0,107287490,36,11,1382
gluten,nkgen,1,0.0,3.0,464158,1000,0,232349592,81,26,3021
gluten,nkgen,1,0.0,3.0,1000000,1000,0,499374477,179,52,6409
gluten,nkgen,1,0.0,3.0,2154434,1000,0,1077591455,391,94,13642
gluten,nkgen,1,0.0,3.0,4641588,1000,0,2322280936,907,285,29672
gluten,nkgen,1,0.0,3.0,10000000,1000,0,4989127695,1962,600,64529
gluten,nkgen,1,0.0,3.0,21544346,1000,0,10767871576,4046,1246,136889
gluten,nkgen,1,0.0,3.0,46415888,1000,0,23201590401,8731,2753,258633
gluten,nkgen,1,0.0,3.0,100000000,1000,0,49976014561,19277,5535,535198
gluten,nkgen,1,0.5,2.2,2154,10,0,6930,30,1,82
gluten,nkgen,1,0.5,2.2,4641,10,0,15177,1,5,110
gluten,nkgen,1,0.5,2.2,10000,10,0,29985,2,8,309
gluten,nkgen,1,0.5,2.2,21544,10,0,85090,3,14,942
gluten,nkgen,1,0.5,2.2,46415,10,0,155657,8,39,2997
gluten,nkgen,1,0.5,2.2,100000,10,0,339761,17,69,8212
gluten,nkgen,1,0.5,2.2,215443,10,0,792878,38,183,26221
gluten,nkgen,1,0.5,2.2,464158,10,0,1824408,100,366,78477
gluten,nkgen,1,0.5,2.2,1000000,10,0,4179450,187,922,249664
gluten,nkgen,1,0.5,2.2,2154434,10,0,9251418,400,1963,772370
gluten,nkgen,1,0.5,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,2154,100,0,40934,0,2,52
gluten,nkgen,1,0.5,2.2,4641,100,0,118989,1,3,116
gluten,nkgen,1,0.5,2.2,10000,100,0,230526,3,14,317
gluten,nkgen,1,0.5,2.2,21544,100,0,646362,3,14,932
gluten,nkgen,1,0.5,2.2,46415,100,0,1508196,7,37,3205
gluten,nkgen,1,0.5,2.2,100000,100,0,3191547,17,68,9274
gluten,nkgen,1,0.5,2.2,215443,100,0,7213257,53,186,29207
gluten,nkgen,1,0.5,2.2,464158,100,0,17683414,100,357,82220
gluten,nkgen,1,0.5,2.2,1000000,100,0,34584633,220,888,256085
gluten,nkgen,1,0.5,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,4641,1000,0,673271,18,7,233
gluten,nkgen,1,0.5,2.2,10000,1000,0,1723503,2,8,550
gluten,nkgen,1,0.5,2.2,21544,1000,0,4340764,3,14,1367
gluten,nkgen,1,0.5,2.2,46415,1000,0,10750734,8,35,4148
gluten,nkgen,1,0.5,2.2,100000,1000,0,25191350,17,68,11273
gluten,nkgen,1,0.5,2.2,215443,1000,0,61705244,65,180,35463
gluten,nkgen,1,0.5,2.2,464158,1000,0,136335659,105,414,99531
gluten,nkgen,1,0.5,2.2,1000000,1000,0,318387606,198,917,308790
gluten,nkgen,1,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,2154,10,0,10772,30,4,86
gluten,nkgen,1,0.5,3.0,4641,10,0,22571,20,3,123
gluten,nkgen,1,0.5,3.0,10000,10,0,48616,2,7,319
gluten,nkgen,1,0.5,3.0,21544,10,0,102573,4,14,948
gluten,nkgen,1,0.5,3.0,46415,10,0,238017,8,35,3221
gluten,nkgen,1,0.5,3.0,100000,10,0,497305,16,68,8657
gluten,nkgen,1,0.5,3.0,215443,10,0,1073732,33,183,26405
gluten,nkgen,1,0.5,3.0,464158,10,0,2323200,73,363,80963
gluten,nkgen,1,0.5,3.0,1000000,10,0,5010053,185,946,252863
gluten,nkgen,1,0.5,3.0,2154434,10,0,10757020,380,1961,780760
gluten,nkgen,1,0.5,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,2154,100,0,96428,29,2,97
gluten,nkgen,1,0.5,3.0,4641,100,0,213078,1,5,140
gluten,nkgen,1,0.5,3.0,10000,100,0,489621,17,7,405
gluten,nkgen,1,0.5,3.0,21544,100,0,1061327,4,14,1134
gluten,nkgen,1,0.5,3.0,46415,100,0,2312321,7,53,3498
gluten,nkgen,1,0.5,3.0,100000,100,0,4948940,17,68,10094
gluten,nkgen,1,0.5,3.0,215443,100,0,10766865,41,183,29109
gluten,nkgen,1,0.5,3.0,464158,100,0,23247385,116,364,85140
gluten,nkgen,1,0.5,3.0,1000000,100,0,50021899,172,924,278222
gluten,nkgen,1,0.5,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,4641,1000,0,1820261,6,4,337
gluten,nkgen,1,0.5,3.0,10000,1000,0,4353128,3,16,853
gluten,nkgen,1,0.5,3.0,21544,1000,0,10060146,3,14,2042
gluten,nkgen,1,0.5,3.0,46415,1000,0,22467795,30,35,6551
gluten,nkgen,1,0.5,3.0,100000,1000,0,48265731,17,69,14550
gluten,nkgen,1,0.5,3.0,215443,1000,0,107703469,37,181,44042
gluten,nkgen,1,0.5,3.0,464158,1000,0,230460775,105,362,114801
gluten,nkgen,1,0.5,3.0,1000000,1000,0,497588049,195,877,339203
gluten,nkgen,1,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,2154,10,0,2941,0,2,50
gluten,nkgen,1,0.9,2.2,4641,10,0,8027,1,3,106
gluten,nkgen,1,0.9,2.2,10000,10,0,16822,2,7,279
gluten,nkgen,1,0.9,2.2,21544,10,0,38459,4,14,790
gluten,nkgen,1,0.9,2.2,46415,10,0,107793,8,35,2609
gluten,nkgen,1,0.9,2.2,100000,10,0,219784,17,69,7731
gluten,nkgen,1,0.9,2.2,215443,10,0,484302,38,179,26608
gluten,nkgen,1,0.9,2.2,464158,10,0,1135051,92,363,77147
gluten,nkgen,1,0.9,2.2,1000000,10,0,2623567,218,872,247564
gluten,nkgen,1,0.9,2.2,2154434,10,0,6161562,400,2035,758074
gluten,nkgen,1,0.9,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,2154,100,0,18708,4,2,58
gluten,nkgen,1,0.9,2.2,4641,100,0,53403,1,4,115
gluten,nkgen,1,0.9,2.2,10000,100,0,120424,2,26,329
gluten,nkgen,1,0.9,2.2,21544,100,0,326925,4,14,917
gluten,nkgen,1,0.9,2.2,46415,100,0,722863,16,55,2778
gluten,nkgen,1,0.9,2.2,100000,100,0,1777242,30,68,8002
gluten,nkgen,1,0.9,2.2,215443,100,0,4211772,52,281,27443
gluten,nkgen,1,0.9,2.2,464158,100,0,10332178,85,360,81367
gluten,nkgen,1,0.9,2.2,1000000,100,0,22783149,185,923,258943
gluten,nkgen,1,0.9,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,4641,1000,0,299074,15,3,186
gluten,nkgen,1,0.9,2.2,10000,1000,0,840013,13,8,432
gluten,nkgen,1,0.9,2.2,21544,1000,0,2043504,20,15,1294
gluten,nkgen,1,0.9,2.2,46415,1000,0,5237743,16,58,3770
gluten,nkgen,1,0.9,2.2,100000,1000,0,12662879,32,94,10346
gluten,nkgen,1,0.9,2.2,215443,1000,0,31409711,64,183,34297
gluten,nkgen,1,0.9,2.2,464158,1000,0,73556026,94,415,95082
gluten,nkgen,1,0.9,2.2,1000000,1000,0,174773850,218,936,297589
gluten,nkgen,1,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,2154,10,0,6406,29,1,80
gluten,nkgen,1,0.9,3.0,4641,10,0,13539,1,6,113
gluten,nkgen,1,0.9,3.0,10000,10,0,30455,18,7,320
gluten,nkgen,1,0.9,3.0,21544,10,0,68967,3,14,943
gluten,nkgen,1,0.9,3.0,46415,10,0,160661,7,35,2899
gluten,nkgen,1,0.9,3.0,100000,10,0,358370,14,73,8806
gluten,nkgen,1,0.9,3.0,215443,10,0,795929,37,180,28089
gluten,nkgen,1,0.9,3.0,464158,10,0,1741857,77,355,76868
gluten,nkgen,1,0.9,3.0,1000000,10,0,3885285,166,960,246528
gluten,nkgen,1,0.9,3.0,2154434,10,0,8517275,348,1951,762570
gluten,nkgen,1,0.9,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,2154,100,0,46239,30,4,104
gluten,nkgen,1,0.9,3.0,4641,100,0,104504,1,5,143
gluten,nkgen,1,0.9,3.0,10000,100,0,254757,2,8,402
gluten,nkgen,1,0.9,3.0,21544,100,0,597860,4,15,1095
gluten,nkgen,1,0.9,3.0,46415,100,0,1397404,8,34,3460
gluten,nkgen,1,0.9,3.0,100000,100,0,3131683,42,100,9739
gluten,nkgen,1,0.9,3.0,215443,100,0,7067135,47,181,29752
gluten,nkgen,1,0.9,3.0,464158,100,0,15906969,75,356,84629
gluten,nkgen,1,0.9,3.0,1000000,100,0,35491601,197,928,261654
gluten,nkgen,1,0.9,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,4641,1000,0,747517,24,4,295
gluten,nkgen,1,0.9,3.0,10000,1000,0,1890677,4,7,776
gluten,nkgen,1,0.9,3.0,21544,1000,0,4625293,4,14,2084
gluten,nkgen,1,0.9,3.0,46415,1000,0,10853606,8,35,5312
gluten,nkgen,1,0.9,3.0,100000,1000,0,25656800,46,68,15082
gluten,nkgen,1,0.9,3.0,215443,1000,0,60022607,49,214,42637
gluten,nkgen,1,0.9,3.0,464158,1000,0,136849484,90,356,117862
gluten,nkgen,1,0.9,3.0,1000000,1000,0,313660914,184,914,355082
gluten,nkgen,1,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,1,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.0,2.2,2154,10,0,9939,30,42,75
gluten,nkgen,2,0.0,2.2,4641,10,0,24051,3,0,5
gluten,nkgen,2,0.0,2.2,10000,10,0,41455,2,0,5
gluten,nkgen,2,0.0,2.2,21544,10,0,102017,4,1,10
gluten,nkgen,2,0.0,2.2,46415,10,0,223580,8,1,20
gluten,nkgen,2,0.0,2.2,100000,10,0,480162,17,4,40
gluten,nkgen,2,0.0,2.2,215443,10,0,1047184,37,13,116
gluten,nkgen,2,0.0,2.2,464158,10,0,2461815,83,26,222
gluten,nkgen,2,0.0,2.2,1000000,10,0,4626830,194,48,432
gluten,nkgen,2,0.0,2.2,2154434,10,0,11003522,404,91,918
gluten,nkgen,2,0.0,2.2,4641588,10,0,22846818,922,275,2167
gluten,nkgen,2,0.0,2.2,10000000,10,0,50610788,2080,589,4725
gluten,nkgen,2,0.0,2.2,21544346,10,0,122674439,4221,1216,10167
gluten,nkgen,2,0.0,2.2,46415888,10,0,226355024,9053,2575,19895
gluten,nkgen,2,0.0,2.2,100000000,10,0,481970224,19734,5589,43991
gluten,nkgen,2,0.0,2.2,2154,100,0,92835,30,40,80
gluten,nkgen,2,0.0,2.2,4641,100,0,218369,0,0,6
gluten,nkgen,2,0.0,2.2,10000,100,0,490452,2,0,13
gluten,nkgen,2,0.0,2.2,21544,100,0,1129091,4,0,26
gluten,nkgen,2,0.0,2.2,46415,100,0,2113653,8,1,50
gluten,nkgen,2,0.0,2.2,100000,100,0,5119122,16,4,108
gluten,nkgen,2,0.0,2.2,215443,100,0,10888402,38,13,269
gluten,nkgen,2,0.0,2.2,464158,100,0,23474386,83,26,555
gluten,nkgen,2,0.0,2.2,1000000,100,0,48197704,226,50,1141
gluten,nkgen,2,0.0,2.2,2154434,100,0,105611942,450,94,2176
gluten,nkgen,2,0.0,2.2,4641588,100,0,225575889,904,283,4620
gluten,nkgen,2,0.0,2.2,10000000,100,0,503252091,2067,643,10095
gluten,nkgen,2,0.0,2.2,21544346,100,0,1080742197,4466,1289,21576
gluten,nkgen,2,0.0,2.2,46415888,100,0,2306146065,10183,2563,45347
gluten,nkgen,2,0.0,2.2,100000000,100,0,5039514506,21393,5395,98359
gluten,nkgen,2,0.0,2.2,4641,1000,0,1961398,4,0,47
gluten,nkgen,2,0.0,2.2,10000,1000,0,4412015,2,0,75
gluten,nkgen,2,0.0,2.2,21544,1000,0,9858915,4,0,137
gluten,nkgen,2,0.0,2.2,46415,1000,0,22044200,7,1,311
gluten,nkgen,2,0.0,2.2,100000,1000,0,48458438,16,3,654
gluten,nkgen,2,0.0,2.2,215443,1000,0,106976078,35,11,1440
gluten,nkgen,2,0.0,2.2,464158,1000,0,228526926,79,27,3115
gluten,nkgen,2,0.0,2.2,1000000,1000,0,490460763,231,41,6985
gluten,nkgen,2,0.0,2.2,2154434,1000,0,1073807773,472,108,14767
gluten,nkgen,2,0.0,2.2,4641588,1000,0,2307606379,919,276,31153
gluten,nkgen,2,0.0,2.2,10000000,1000,0,4965459675,2066,586,64441
gluten,nkgen,2,0.0,2.2,21544346,1000,0,10648811120,4493,1203,135552
gluten,nkgen,2,0.0,2.2,46415888,1000,0,23207848107,9766,2589,288786
gluten,nkgen,2,0.0,2.2,100000000,1000,0,49744506298,21530,5516,620507
gluten,nkgen,2,0.0,3.0,2154,10,0,11097,0,0,1
gluten,nkgen,2,0.0,3.0,4641,10,0,23981,1,0,2
gluten,nkgen,2,0.0,3.0,10000,10,0,49704,2,0,7
gluten,nkgen,2,0.0,3.0,21544,10,0,110312,4,1,11
gluten,nkgen,2,0.0,3.0,46415,10,0,229326,8,2,23
gluten,nkgen,2,0.0,3.0,100000,10,0,502275,17,5,47
gluten,nkgen,2,0.0,3.0,215443,10,0,1068989,34,13,110
gluten,nkgen,2,0.0,3.0,464158,10,0,2311703,73,27,206
gluten,nkgen,2,0.0,3.0,1000000,10,0,4995210,158,47,390
gluten,nkgen,2,0.0,3.0,2154434,10,0,10775856,349,101,828
gluten,nkgen,2,0.0,3.0,4641588,10,0,23160414,816,284,1946
gluten,nkgen,2,0.0,3.0,10000000,10,0,50095691,1834,713,4366
gluten,nkgen,2,0.0,3.0,21544346,10,0,107466531,3987,1464,8864
gluten,nkgen,2,0.0,3.0,46415888,10,0,231904683,8695,2723,18976
gluten,nkgen,2,0.0,3.0,100000000,10,0,500682560,19272,6464,42779
gluten,nkgen,2,0.0,3.0,2154,100,0,103506,0,0,2
gluten,nkgen,2,0.0,3.0,4641,100,0,224451,1,0,8
gluten,nkgen,2,0.0,3.0,10000,100,0,497908,2,0,17
gluten,nkgen,2,0.0,3.0,21544,100,0,1080128,4,1,31
gluten,nkgen,2,0.0,3.0,46415,100,0,2367070,8,2,59
gluten,nkgen,2,0.0,3.0,100000,100,0,5031188,16,4,104
gluten,nkgen,2,0.0,3.0,215443,100,0,10749850,37,13,257
gluten,nkgen,2,0.0,3.0,464158,100,0,23241147,80,28,529
gluten,nkgen,2,0.0,3.0,1000000,100,0,49789092,177,47,1053
gluten,nkgen,2,0.0,3.0,2154434,100,0,107951006,359,100,2168
gluten,nkgen,2,0.0,3.0,4641588,100,0,231653890,804,291,4382
gluten,nkgen,2,0.0,3.0,10000000,100,0,499656037,1844,722,9383
gluten,nkgen,2,0.0,3.0,21544346,100,0,1079601990,3984,1328,19209
gluten,nkgen,2,0.0,3.0,46415888,100,0,2320104025,8695,2610,40865
gluten,nkgen,2,0.0,3.0,100000000,100,0,4998899203,19210,6519,90268
gluten,nkgen,2,0.0,3.0,4641,1000,0,2193871,0,0,49
gluten,nkgen,2,0.0,3.0,10000,1000,0,4983048,2,0,81
gluten,nkgen,2,0.0,3.0,21544,1000,0,10696622,4,0,145
gluten,nkgen,2,0.0,3.0,46415,1000,0,23465654,8,1,314
gluten,nkgen,2,0.0,3.0,100000,1000,0,49934337,16,3,649
gluten,nkgen,2,0.0,3.0,215443,1000,0,109287654,51,31,1437
gluten,nkgen,2,0.0,3.0,464158,1000,0,233566743,79,28,3035
gluten,nkgen,2,0.0,3.0,1000000,1000,0,499631043,177,52,6416
gluten,nkgen,2,0.0,3.0,2154434,1000,0,1080175421,430,95,13730
gluten,nkgen,2,0.0,3.0,4641588,1000,0,2310999564,906,248,29426
gluten,nkgen,2,0.0,3.0,10000000,1000,0,5006963746,1994,567,64872
gluten,nkgen,2,0.0,3.0,21544346,1000,0,10766744394,4077,1286,136985
gluten,nkgen,2,0.0,3.0,46415888,1000,0,23205065540,8765,2573,257901
gluten,nkgen,2,0.0,3.0,100000000,1000,0,49998135381,19247,5603,534509
gluten,nkgen,2,0.5,2.2,2154,10,0,6451,0,2,52
gluten,nkgen,2,0.5,2.2,4641,10,0,11659,1,3,106
gluten,nkgen,2,0.5,2.2,10000,10,0,28219,2,7,313
gluten,nkgen,2,0.5,2.2,21544,10,0,88732,4,14,934
gluten,nkgen,2,0.5,2.2,46415,10,0,151870,8,37,2928
gluten,nkgen,2,0.5,2.2,100000,10,0,376913,17,68,8591
gluten,nkgen,2,0.5,2.2,215443,10,0,861955,38,179,25398
gluten,nkgen,2,0.5,2.2,464158,10,0,1752841,112,368,78113
gluten,nkgen,2,0.5,2.2,1000000,10,0,4091835,218,938,250700
gluten,nkgen,2,0.5,2.2,2154434,10,0,8912342,400,1947,789847
gluten,nkgen,2,0.5,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,2154,100,0,34078,0,2,69
gluten,nkgen,2,0.5,2.2,4641,100,0,93104,0,4,109
gluten,nkgen,2,0.5,2.2,10000,100,0,232547,2,7,316
gluten,nkgen,2,0.5,2.2,21544,100,0,626991,3,14,991
gluten,nkgen,2,0.5,2.2,46415,100,0,1359598,8,35,2991
gluten,nkgen,2,0.5,2.2,100000,100,0,3306516,19,68,9172
gluten,nkgen,2,0.5,2.2,215443,100,0,7127275,38,184,27266
gluten,nkgen,2,0.5,2.2,464158,100,0,16344834,113,367,83505
gluten,nkgen,2,0.5,2.2,1000000,100,0,37371256,187,884,256976
gluten,nkgen,2,0.5,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,4641,1000,0,680176,30,4,236
gluten,nkgen,2,0.5,2.2,10000,1000,0,1635491,2,7,548
gluten,nkgen,2,0.5,2.2,21544,1000,0,4653282,4,14,1604
gluten,nkgen,2,0.5,2.2,46415,1000,0,10815416,7,35,4648
gluten,nkgen,2,0.5,2.2,100000,1000,0,24924653,17,69,12437
gluten,nkgen,2,0.5,2.2,215443,1000,0,59768220,66,184,35769
gluten,nkgen,2,0.5,2.2,464158,1000,0,135476577,119,367,97850
gluten,nkgen,2,0.5,2.2,1000000,1000,0,315586692,189,879,311352
gluten,nkgen,2,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
