host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
gluten,nkgen,2,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,2154,10,0,9921,30,1,75
gluten,nkgen,2,0.5,3.0,4641,10,0,22360,1,6,107
gluten,nkgen,2,0.5,3.0,10000,10,0,47056,2,7,289
gluten,nkgen,2,0.5,3.0,21544,10,0,105970,4,14,841
gluten,nkgen,2,0.5,3.0,46415,10,0,232617,14,55,2728
gluten,nkgen,2,0.5,3.0,100000,10,0,501107,29,95,8387
gluten,nkgen,2,0.5,3.0,215443,10,0,1082425,67,184,26677
gluten,nkgen,2,0.5,3.0,464158,10,0,2321504,92,359,79506
gluten,nkgen,2,0.5,3.0,1000000,10,0,4986278,161,911,249708
gluten,nkgen,2,0.5,3.0,2154434,10,0,10781976,350,1947,794142
gluten,nkgen,2,0.5,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,2154,100,0,97437,23,2,85
gluten,nkgen,2,0.5,3.0,4641,100,0,230584,1,3,130
gluten,nkgen,2,0.5,3.0,10000,100,0,485267,2,7,383
gluten,nkgen,2,0.5,3.0,21544,100,0,1049772,3,21,979
gluten,nkgen,2,0.5,3.0,46415,100,0,2310734,13,59,3001
gluten,nkgen,2,0.5,3.0,100000,100,0,4991531,31,96,8925
gluten,nkgen,2,0.5,3.0,215443,100,0,10647838,61,200,28566
gluten,nkgen,2,0.5,3.0,464158,100,0,23254372,84,367,87156
gluten,nkgen,2,0.5,3.0,1000000,100,0,49941540,168,899,275732
gluten,nkgen,2,0.5,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,4641,1000,0,1774075,30,3,402
gluten,nkgen,2,0.5,3.0,10000,1000,0,4486072,2,7,1034
gluten,nkgen,2,0.5,3.0,21544,1000,0,10044443,3,14,2443
gluten,nkgen,2,0.5,3.0,46415,1000,0,21885884,8,35,6159
gluten,nkgen,2,0.5,3.0,100000,1000,0,48972225,30,70,15086
gluten,nkgen,2,0.5,3.0,215443,1000,0,106802240,57,186,44594
gluten,nkgen,2,0.5,3.0,464158,1000,0,233081305,83,357,116460
gluten,nkgen,2,0.5,3.0,1000000,1000,0,497705874,192,882,341026
gluten,nkgen,2,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,2154,10,0,3063,30,2,83
gluten,nkgen,2,0.9,2.2,4641,10,0,7659,22,5,134
gluten,nkgen,2,0.9,2.2,10000,10,0,17746,2,8,339
gluten,nkgen,2,0.9,2.2,21544,10,0,42287,4,15,931
gluten,nkgen,2,0.9,2.2,46415,10,0,98851,8,35,2965
gluten,nkgen,2,0.9,2.2,100000,10,0,252178,17,68,7990
gluten,nkgen,2,0.9,2.2,215443,10,0,494724,42,182,24922
gluten,nkgen,2,0.9,2.2,464158,10,0,1140579,86,357,81152
gluten,nkgen,2,0.9,2.2,1000000,10,0,2686518,182,916,245766
gluten,nkgen,2,0.9,2.2,2154434,10,0,6404310,387,2003,768575
gluten,nkgen,2,0.9,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,2154,100,0,22096,0,2,57
gluten,nkgen,2,0.9,2.2,4641,100,0,51797,1,27,142
gluten,nkgen,2,0.9,2.2,10000,100,0,130136,2,7,301
gluten,nkgen,2,0.9,2.2,21544,100,0,316223,9,14,943
gluten,nkgen,2,0.9,2.2,46415,100,0,786341,15,35,2840
gluten,nkgen,2,0.9,2.2,100000,100,0,1730474,41,109,8379
gluten,nkgen,2,0.9,2.2,215443,100,0,4254977,45,205,29273
gluten,nkgen,2,0.9,2.2,464158,100,0,9359650,84,357,81377
gluten,nkgen,2,0.9,2.2,1000000,100,0,22854549,198,929,256817
gluten,nkgen,2,0.9,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,4641,1000,0,315495,30,3,196
gluten,nkgen,2,0.9,2.2,10000,1000,0,859384,2,7,485
gluten,nkgen,2,0.9,2.2,21544,1000,0,2076635,4,14,1309
gluten,nkgen,2,0.9,2.2,46415,1000,0,5166135,23,35,3867
gluten,nkgen,2,0.9,2.2,100000,1000,0,12795553,19,68,11253
gluten,nkgen,2,0.9,2.2,215443,1000,0,31662258,42,180,34830
gluten,nkgen,2,0.9,2.2,464158,1000,0,75005414,118,362,97574
gluten,nkgen,2,0.9,2.2,1000000,1000,0,180137495,188,910,299727
gluten,nkgen,2,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,2154,10,0,6416,29,1,74
gluten,nkgen,2,0.9,3.0,4641,10,0,13436,1,3,102
gluten,nkgen,2,0.9,3.0,10000,10,0,31079,2,7,317
gluten,nkgen,2,0.9,3.0,21544,10,0,70380,3,14,962
gluten,nkgen,2,0.9,3.0,46415,10,0,158990,6,35,3049
gluten,nkgen,2,0.9,3.0,100000,10,0,355891,15,71,8985
gluten,nkgen,2,0.9,3.0,215443,10,0,790194,33,181,27455
gluten,nkgen,2,0.9,3.0,464158,10,0,1756013,109,356,78974
gluten,nkgen,2,0.9,3.0,1000000,10,0,3877250,161,893,248694
gluten,nkgen,2,0.9,3.0,2154434,10,0,8572439,351,2020,779305
gluten,nkgen,2,0.9,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,2154,100,0,43157,30,2,80
gluten,nkgen,2,0.9,3.0,4641,100,0,112656,1,4,132
gluten,nkgen,2,0.9,3.0,10000,100,0,262097,1,7,395
gluten,nkgen,2,0.9,3.0,21544,100,0,587987,22,15,1116
gluten,nkgen,2,0.9,3.0,46415,100,0,1372474,7,35,3505
gluten,nkgen,2,0.9,3.0,100000,100,0,3123767,16,69,10262
gluten,nkgen,2,0.9,3.0,215443,100,0,7062465,67,181,30611
gluten,nkgen,2,0.9,3.0,464158,100,0,15939468,74,364,84828
gluten,nkgen,2,0.9,3.0,1000000,100,0,35614805,161,915,265971
gluten,nkgen,2,0.9,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,4641,1000,0,732667,29,4,285
gluten,nkgen,2,0.9,3.0,10000,1000,0,1875421,2,7,719
gluten,nkgen,2,0.9,3.0,21544,1000,0,4542259,3,14,1958
gluten,nkgen,2,0.9,3.0,46415,1000,0,11029383,34,35,5348
gluten,nkgen,2,0.9,3.0,100000,1000,0,25838047,28,69,13837
gluten,nkgen,2,0.9,3.0,215443,1000,0,59654375,37,184,41660
gluten,nkgen,2,0.9,3.0,464158,1000,0,137180306,92,361,115423
gluten,nkgen,2,0.9,3.0,1000000,1000,0,313520484,197,946,354705
gluten,nkgen,2,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,2,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.0,2.2,2154,10,0,12925,8,0,10
gluten,nkgen,3,0.0,2.2,4641,10,0,18814,1,0,3
gluten,nkgen,3,0.0,2.2,10000,10,0,52535,2,0,7
gluten,nkgen,3,0.0,2.2,21544,10,0,114512,4,1,12
gluten,nkgen,3,0.0,2.2,46415,10,0,253727,8,2,29
gluten,nkgen,3,0.0,2.2,100000,10,0,489149,17,4,47
gluten,nkgen,3,0.0,2.2,215443,10,0,1034703,38,10,108
gluten,nkgen,3,0.0,2.2,464158,10,0,2035434,83,27,217
gluten,nkgen,3,0.0,2.2,1000000,10,0,4679669,183,50,428
gluten,nkgen,3,0.0,2.2,2154434,10,0,10162120,398,95,895
gluten,nkgen,3,0.0,2.2,4641588,10,0,22741579,915,279,2090
gluten,nkgen,3,0.0,2.2,10000000,10,0,51559127,2048,588,4662
gluten,nkgen,3,0.0,2.2,21544346,10,0,103850490,4222,1228,9162
gluten,nkgen,3,0.0,2.2,46415888,10,0,226207755,9056,2664,19974
gluten,nkgen,3,0.0,2.2,100000000,10,0,506979326,19823,5676,44534
gluten,nkgen,3,0.0,2.2,2154,100,0,106152,0,0,3
gluten,nkgen,3,0.0,2.2,4641,100,0,210388,1,0,7
gluten,nkgen,3,0.0,2.2,10000,100,0,502584,2,0,14
gluten,nkgen,3,0.0,2.2,21544,100,0,1015389,4,0,26
gluten,nkgen,3,0.0,2.2,46415,100,0,2289140,8,1,52
gluten,nkgen,3,0.0,2.2,100000,100,0,4751195,17,3,106
gluten,nkgen,3,0.0,2.2,215443,100,0,10960436,36,13,269
gluten,nkgen,3,0.0,2.2,464158,100,0,22954443,80,27,523
gluten,nkgen,3,0.0,2.2,1000000,100,0,48285162,181,55,1033
gluten,nkgen,3,0.0,2.2,2154434,100,0,112020722,399,94,2184
gluten,nkgen,3,0.0,2.2,4641588,100,0,227192582,943,239,4679
gluten,nkgen,3,0.0,2.2,10000000,100,0,486331841,2070,600,10038
gluten,nkgen,3,0.0,2.2,21544346,100,0,1077532797,4472,1256,21023
gluten,nkgen,3,0.0,2.2,46415888,100,0,2320562157,9781,2631,45305
gluten,nkgen,3,0.0,2.2,100000000,100,0,5116146989,21384,5499,103227
gluten,nkgen,3,0.0,2.2,4641,1000,0,1964945,0,0,43
gluten,nkgen,3,0.0,2.2,10000,1000,0,4549821,2,0,81
gluten,nkgen,3,0.0,2.2,21544,1000,0,10018334,4,0,139
gluten,nkgen,3,0.0,2.2,46415,1000,0,22469973,8,1,307
gluten,nkgen,3,0.0,2.2,100000,1000,0,48437853,16,3,633
gluten,nkgen,3,0.0,2.2,215443,1000,0,103938352,36,11,1399
gluten,nkgen,3,0.0,2.2,464158,1000,0,226534857,83,24,3174
gluten,nkgen,3,0.0,2.2,1000000,1000,0,501548521,183,47,6909
gluten,nkgen,3,0.0,2.2,2154434,1000,0,1067267015,400,89,14368
gluten,nkgen,3,0.0,2.2,4641588,1000,0,2309396199,927,242,32161
gluten,nkgen,3,0.0,2.2,10000000,1000,0,4985265148,2071,611,65899
gluten,nkgen,3,0.0,2.2,21544346,1000,0,10620874421,4477,1167,134150
gluten,nkgen,3,0.0,2.2,46415888,1000,0,23113379668,9748,2576,286842
gluten,nkgen,3,0.0,2.2,100000000,1000,0,50376050890,21527,5398,620670
gluten,nkgen,3,0.0,3.0,2154,10,0,10925,0,0,1
gluten,nkgen,3,0.0,3.0,4641,10,0,22735,1,0,3
gluten,nkgen,3,0.0,3.0,10000,10,0,51877,2,0,6
gluten,nkgen,3,0.0,3.0,21544,10,0,105784,4,1,11
gluten,nkgen,3,0.0,3.0,46415,10,0,231640,8,2,23
gluten,nkgen,3,0.0,3.0,100000,10,0,495193,30,4,57
gluten,nkgen,3,0.0,3.0,215443,10,0,1085245,34,14,110
gluten,nkgen,3,0.0,3.0,464158,10,0,2319149,73,28,211
gluten,nkgen,3,0.0,3.0,1000000,10,0,4982909,159,48,391
gluten,nkgen,3,0.0,3.0,2154434,10,0,10768880,348,101,826
gluten,nkgen,3,0.0,3.0,4641588,10,0,23206635,809,283,1946
gluten,nkgen,3,0.0,3.0,10000000,10,0,49898259,1835,650,4289
gluten,nkgen,3,0.0,3.0,21544346,10,0,107468359,3969,1371,8748
gluten,nkgen,3,0.0,3.0,46415888,10,0,231708153,8699,2792,19047
gluten,nkgen,3,0.0,3.0,100000000,10,0,500568683,19257,6294,42693
gluten,nkgen,3,0.0,3.0,2154,100,0,113454,0,0,2
gluten,nkgen,3,0.0,3.0,4641,100,0,222098,1,0,6
gluten,nkgen,3,0.0,3.0,10000,100,0,506151,2,0,15
gluten,nkgen,3,0.0,3.0,21544,100,0,1053777,4,1,28
gluten,nkgen,3,0.0,3.0,46415,100,0,2354286,8,2,56
gluten,nkgen,3,0.0,3.0,100000,100,0,4945343,32,24,137
gluten,nkgen,3,0.0,3.0,215443,100,0,10752493,38,13,259
gluten,nkgen,3,0.0,3.0,464158,100,0,23235919,87,27,527
gluten,nkgen,3,0.0,3.0,1000000,100,0,49884982,174,50,1041
gluten,nkgen,3,0.0,3.0,2154434,100,0,108310428,357,90,2172
gluten,nkgen,3,0.0,3.0,4641588,100,0,231731051,832,235,4345
gluten,nkgen,3,0.0,3.0,10000000,100,0,499337456,1843,592,9248
gluten,nkgen,3,0.0,3.0,21544346,100,0,1075461560,3989,1432,19283
gluten,nkgen,3,0.0,3.0,46415888,100,0,2321705682,8777,2614,40989
gluten,nkgen,3,0.0,3.0,100000000,100,0,5000545432,19204,6248,89597
gluten,nkgen,3,0.0,3.0,4641,1000,0,2174110,5,0,50
gluten,nkgen,3,0.0,3.0,10000,1000,0,4847640,2,0,81
gluten,nkgen,3,0.0,3.0,21544,1000,0,10605026,4,0,144
gluten,nkgen,3,0.0,3.0,46415,1000,0,22793454,7,1,304
gluten,nkgen,3,0.0,3.0,100000,1000,0,50084401,16,3,652
gluten,nkgen,3,0.0,3.0,215443,1000,0,108378022,34,11,1394
gluten,nkgen,3,0.0,3.0,464158,1000,0,230689113,78,28,3018
gluten,nkgen,3,0.0,3.0,1000000,1000,0,501396988,177,53,6425
gluten,nkgen,3,0.0,3.0,2154434,1000,0,1072759572,390,99,14162
gluten,nkgen,3,0.0,3.0,4641588,1000,0,2315801618,933,284,29602
gluten,nkgen,3,0.0,3.0,10000000,1000,0,4994555639,2030,653,64178
gluten,nkgen,3,0.0,3.0,21544346,1000,0,10767785551,4072,1316,137140
gluten,nkgen,3,0.0,3.0,46415888,1000,0,23190578456,8754,2642,258218
gluten,nkgen,3,0.0,3.0,100000000,1000,0,49960906829,19257,5677,533630
gluten,nkgen,3,0.5,2.2,2154,10,0,6542,0,2,49
gluten,nkgen,3,0.5,2.2,4641,10,0,12243,1,4,102
gluten,nkgen,3,0.5,2.2,10000,10,0,39228,2,7,284
gluten,nkgen,3,0.5,2.2,21544,10,0,80561,4,14,848
gluten,nkgen,3,0.5,2.2,46415,10,0,172207,8,35,2682
gluten,nkgen,3,0.5,2.2,100000,10,0,354002,17,71,8181
gluten,nkgen,3,0.5,2.2,215443,10,0,773066,71,185,25663
gluten,nkgen,3,0.5,2.2,464158,10,0,1746673,84,367,79457
gluten,nkgen,3,0.5,2.2,1000000,10,0,4115154,216,890,256419
gluten,nkgen,3,0.5,2.2,2154434,10,0,8970226,417,2027,778324
gluten,nkgen,3,0.5,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,2154,100,0,46376,0,2,57
gluten,nkgen,3,0.5,2.2,4641,100,0,103993,1,3,124
gluten,nkgen,3,0.5,2.2,10000,100,0,247709,1,7,331
gluten,nkgen,3,0.5,2.2,21544,100,0,614204,3,14,998
gluten,nkgen,3,0.5,2.2,46415,100,0,1338137,8,35,3241
gluten,nkgen,3,0.5,2.2,100000,100,0,2977936,17,68,9537
gluten,nkgen,3,0.5,2.2,215443,100,0,7424667,40,180,28734
gluten,nkgen,3,0.5,2.2,464158,100,0,16693343,103,363,81045
gluten,nkgen,3,0.5,2.2,1000000,100,0,37016467,188,986,260648
gluten,nkgen,3,0.5,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,4641,1000,0,717537,1,4,200
gluten,nkgen,3,0.5,2.2,10000,1000,0,1759067,3,16,514
gluten,nkgen,3,0.5,2.2,21544,1000,0,4506089,33,14,1317
gluten,nkgen,3,0.5,2.2,46415,1000,0,10475138,7,35,3772
gluten,nkgen,3,0.5,2.2,100000,1000,0,24893514,17,68,10844
gluten,nkgen,3,0.5,2.2,215443,1000,0,59324930,68,231,34685
gluten,nkgen,3,0.5,2.2,464158,1000,0,138399510,118,357,100285
gluten,nkgen,3,0.5,2.2,1000000,1000,0,317088725,218,911,308838
gluten,nkgen,3,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,2154,10,0,11493,7,2,57
gluten,nkgen,3,0.5,3.0,4641,10,0,23128,1,3,102
gluten,nkgen,3,0.5,3.0,10000,10,0,47358,2,7,270
gluten,nkgen,3,0.5,3.0,21544,10,0,107051,3,14,834
gluten,nkgen,3,0.5,3.0,46415,10,0,228520,8,35,2702
gluten,nkgen,3,0.5,3.0,100000,10,0,492414,16,69,8102
gluten,nkgen,3,0.5,3.0,215443,10,0,1069179,47,180,28061
gluten,nkgen,3,0.5,3.0,464158,10,0,2307734,77,356,80150
gluten,nkgen,3,0.5,3.0,1000000,10,0,5017822,174,875,251460
gluten,nkgen,3,0.5,3.0,2154434,10,0,10756934,349,1922,788939
gluten,nkgen,3,0.5,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,2154,100,0,102945,30,2,96
gluten,nkgen,3,0.5,3.0,4641,100,0,228349,1,4,128
gluten,nkgen,3,0.5,3.0,10000,100,0,489260,2,7,367
gluten,nkgen,3,0.5,3.0,21544,100,0,1067429,3,24,1035
gluten,nkgen,3,0.5,3.0,46415,100,0,2290952,7,35,3196
gluten,nkgen,3,0.5,3.0,100000,100,0,4987625,17,69,9651
gluten,nkgen,3,0.5,3.0,215443,100,0,10866880,70,206,29929
gluten,nkgen,3,0.5,3.0,464158,100,0,23157450,86,364,86969
gluten,nkgen,3,0.5,3.0,1000000,100,0,49915794,168,909,274100
gluten,nkgen,3,0.5,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,4641,1000,0,1770906,1,4,359
gluten,nkgen,3,0.5,3.0,10000,1000,0,4390234,2,7,1007
gluten,nkgen,3,0.5,3.0,21544,1000,0,9898963,4,14,2436
gluten,nkgen,3,0.5,3.0,46415,1000,0,22251177,8,35,6242
gluten,nkgen,3,0.5,3.0,100000,1000,0,49399653,19,68,14981
gluten,nkgen,3,0.5,3.0,215443,1000,0,105856152,37,183,42906
gluten,nkgen,3,0.5,3.0,464158,1000,0,230689666,117,365,114955
gluten,nkgen,3,0.5,3.0,1000000,1000,0,498634240,215,916,342009
gluten,nkgen,3,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,2154,10,0,2818,30,2,84
gluten,nkgen,3,0.9,2.2,4641,10,0,6585,7,5,106
gluten,nkgen,3,0.9,2.2,10000,10,0,16267,2,7,285
gluten,nkgen,3,0.9,2.2,21544,10,0,38215,4,14,859
gluten,nkgen,3,0.9,2.2,46415,10,0,99716,8,35,2871
gluten,nkgen,3,0.9,2.2,100000,10,0,248925,17,69,8444
gluten,nkgen,3,0.9,2.2,215443,10,0,502610,59,185,26579
gluten,nkgen,3,0.9,2.2,464158,10,0,1272428,89,357,75120
gluten,nkgen,3,0.9,2.2,1000000,10,0,2875505,218,933,246829
gluten,nkgen,3,0.9,2.2,2154434,10,0,6024611,374,1924,773183
gluten,nkgen,3,0.9,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,2154,100,0,21563,29,1,83
gluten,nkgen,3,0.9,2.2,4641,100,0,44784,6,5,113
gluten,nkgen,3,0.9,2.2,10000,100,0,137247,2,7,317
gluten,nkgen,3,0.9,2.2,21544,100,0,296045,18,15,1024
gluten,nkgen,3,0.9,2.2,46415,100,0,731544,7,35,3235
