host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
gluten,nkgen,3,0.9,2.2,100000,100,0,1720200,21,68,8614
gluten,nkgen,3,0.9,2.2,215443,100,0,4179332,67,182,27742
gluten,nkgen,3,0.9,2.2,464158,100,0,9319865,86,366,78983
gluten,nkgen,3,0.9,2.2,1000000,100,0,21837534,187,888,253415
gluten,nkgen,3,0.9,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,4641,1000,0,320137,14,7,201
gluten,nkgen,3,0.9,2.2,10000,1000,0,892584,2,8,487
gluten,nkgen,3,0.9,2.2,21544,1000,0,2134686,4,15,1304
gluten,nkgen,3,0.9,2.2,46415,1000,0,5322658,8,35,3980
gluten,nkgen,3,0.9,2.2,100000,1000,0,13212547,17,69,11486
gluten,nkgen,3,0.9,2.2,215443,1000,0,31198811,47,183,35316
gluten,nkgen,3,0.9,2.2,464158,1000,0,73627464,84,359,93040
gluten,nkgen,3,0.9,2.2,1000000,1000,0,175611459,188,918,301963
gluten,nkgen,3,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,2154,10,0,5647,30,1,78
gluten,nkgen,3,0.9,3.0,4641,10,0,13897,21,3,121
gluten,nkgen,3,0.9,3.0,10000,10,0,30785,2,8,298
gluten,nkgen,3,0.9,3.0,21544,10,0,68128,27,15,956
gluten,nkgen,3,0.9,3.0,46415,10,0,157562,14,55,2710
gluten,nkgen,3,0.9,3.0,100000,10,0,352306,27,96,7865
gluten,nkgen,3,0.9,3.0,215443,10,0,785186,78,190,26866
gluten,nkgen,3,0.9,3.0,464158,10,0,1753506,109,361,77456
gluten,nkgen,3,0.9,3.0,1000000,10,0,3890552,191,871,247223
gluten,nkgen,3,0.9,3.0,2154434,10,0,8521376,348,2023,763438
gluten,nkgen,3,0.9,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,2154,100,0,46623,0,2,62
gluten,nkgen,3,0.9,3.0,4641,100,0,108342,1,3,128
gluten,nkgen,3,0.9,3.0,10000,100,0,257763,2,7,372
gluten,nkgen,3,0.9,3.0,21544,100,0,603263,4,14,1115
gluten,nkgen,3,0.9,3.0,46415,100,0,1362791,8,35,3449
gluten,nkgen,3,0.9,3.0,100000,100,0,3136162,17,69,10384
gluten,nkgen,3,0.9,3.0,215443,100,0,7084444,34,179,30725
gluten,nkgen,3,0.9,3.0,464158,100,0,15918886,98,403,86443
gluten,nkgen,3,0.9,3.0,1000000,100,0,35447507,201,980,264033
gluten,nkgen,3,0.9,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,4641,1000,0,748291,4,4,263
gluten,nkgen,3,0.9,3.0,10000,1000,0,1905086,24,7,748
gluten,nkgen,3,0.9,3.0,21544,1000,0,4535741,4,14,1927
gluten,nkgen,3,0.9,3.0,46415,1000,0,10993254,8,35,5502
gluten,nkgen,3,0.9,3.0,100000,1000,0,25846526,17,69,14585
gluten,nkgen,3,0.9,3.0,215443,1000,0,59605722,42,184,42330
gluten,nkgen,3,0.9,3.0,464158,1000,0,137145934,85,368,119733
gluten,nkgen,3,0.9,3.0,1000000,1000,0,312611324,192,915,352325
gluten,nkgen,3,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,3,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.0,2.2,2154,10,0,10995,29,23,54
gluten,nkgen,4,0.0,2.2,4641,10,0,21407,1,0,2
gluten,nkgen,4,0.0,2.2,10000,10,0,51860,2,0,5
gluten,nkgen,4,0.0,2.2,21544,10,0,106134,4,1,10
gluten,nkgen,4,0.0,2.2,46415,10,0,226502,8,2,21
gluten,nkgen,4,0.0,2.2,100000,10,0,483215,17,4,43
gluten,nkgen,4,0.0,2.2,215443,10,0,1040867,36,14,112
gluten,nkgen,4,0.0,2.2,464158,10,0,2147409,84,28,219
gluten,nkgen,4,0.0,2.2,1000000,10,0,5392179,181,51,429
gluten,nkgen,4,0.0,2.2,2154434,10,0,10447162,399,93,902
gluten,nkgen,4,0.0,2.2,4641588,10,0,23095038,886,248,2061
gluten,nkgen,4,0.0,2.2,10000000,10,0,48669032,1978,593,4519
gluten,nkgen,4,0.0,2.2,21544346,10,0,114304549,4176,1294,9677
gluten,nkgen,4,0.0,2.2,46415888,10,0,223789031,9055,2721,20066
gluten,nkgen,4,0.0,2.2,100000000,10,0,508580639,19767,5770,45275
gluten,nkgen,4,0.0,2.2,2154,100,0,93061,0,0,4
gluten,nkgen,4,0.0,2.2,4641,100,0,201343,1,0,8
gluten,nkgen,4,0.0,2.2,10000,100,0,490476,2,0,18
gluten,nkgen,4,0.0,2.2,21544,100,0,953463,4,1,30
gluten,nkgen,4,0.0,2.2,46415,100,0,2166123,8,2,55
gluten,nkgen,4,0.0,2.2,100000,100,0,4781349,17,4,104
gluten,nkgen,4,0.0,2.2,215443,100,0,10840568,36,13,276
gluten,nkgen,4,0.0,2.2,464158,100,0,22126623,83,27,529
gluten,nkgen,4,0.0,2.2,1000000,100,0,51147791,218,51,1138
gluten,nkgen,4,0.0,2.2,2154434,100,0,105699219,398,98,2168
gluten,nkgen,4,0.0,2.2,4641588,100,0,227270932,929,248,4648
gluten,nkgen,4,0.0,2.2,10000000,100,0,488332995,1990,601,10127
gluten,nkgen,4,0.0,2.2,21544346,100,0,1054564310,4420,1224,20914
gluten,nkgen,4,0.0,2.2,46415888,100,0,2366172521,9777,2679,47223
gluten,nkgen,4,0.0,2.2,100000000,100,0,5003551193,21399,5396,97925
gluten,nkgen,4,0.0,2.2,4641,1000,0,2032986,0,0,44
gluten,nkgen,4,0.0,2.2,10000,1000,0,4480430,2,0,78
gluten,nkgen,4,0.0,2.2,21544,1000,0,10053729,4,0,139
gluten,nkgen,4,0.0,2.2,46415,1000,0,21210375,8,1,295
gluten,nkgen,4,0.0,2.2,100000,1000,0,47862205,16,3,633
gluten,nkgen,4,0.0,2.2,215443,1000,0,104789580,35,11,1396
gluten,nkgen,4,0.0,2.2,464158,1000,0,228762764,84,27,3095
gluten,nkgen,4,0.0,2.2,1000000,1000,0,498041773,184,50,6632
gluten,nkgen,4,0.0,2.2,2154434,1000,0,1056622509,399,97,14387
gluten,nkgen,4,0.0,2.2,4641588,1000,0,2302682243,929,234,31889
gluten,nkgen,4,0.0,2.2,10000000,1000,0,5063704367,1968,598,65362
gluten,nkgen,4,0.0,2.2,21544346,1000,0,10672207531,4428,1185,136933
gluten,nkgen,4,0.0,2.2,46415888,1000,0,23317143785,9771,2485,289440
gluten,nkgen,4,0.0,2.2,100000000,1000,0,49800753662,21525,5179,613139
gluten,nkgen,4,0.0,3.0,2154,10,0,11319,25,21,46
gluten,nkgen,4,0.0,3.0,4641,10,0,22183,1,0,2
gluten,nkgen,4,0.0,3.0,10000,10,0,47370,2,0,5
gluten,nkgen,4,0.0,3.0,21544,10,0,111009,4,1,10
gluten,nkgen,4,0.0,3.0,46415,10,0,225052,8,1,20
gluten,nkgen,4,0.0,3.0,100000,10,0,502937,16,3,41
gluten,nkgen,4,0.0,3.0,215443,10,0,1080667,34,13,106
gluten,nkgen,4,0.0,3.0,464158,10,0,2299332,73,27,209
gluten,nkgen,4,0.0,3.0,1000000,10,0,4968713,160,46,377
gluten,nkgen,4,0.0,3.0,2154434,10,0,10718123,349,105,834
gluten,nkgen,4,0.0,3.0,4641588,10,0,23264847,774,254,1882
gluten,nkgen,4,0.0,3.0,10000000,10,0,49875820,1735,670,4217
gluten,nkgen,4,0.0,3.0,21544346,10,0,107599985,3909,1424,8722
gluten,nkgen,4,0.0,3.0,46415888,10,0,231633272,8698,2637,18890
gluten,nkgen,4,0.0,3.0,100000000,10,0,500692081,19256,6409,42711
gluten,nkgen,4,0.0,3.0,2154,100,0,106481,0,0,2
gluten,nkgen,4,0.0,3.0,4641,100,0,225574,1,0,8
gluten,nkgen,4,0.0,3.0,10000,100,0,497286,2,0,17
gluten,nkgen,4,0.0,3.0,21544,100,0,1079624,4,1,35
gluten,nkgen,4,0.0,3.0,46415,100,0,2312778,8,2,55
gluten,nkgen,4,0.0,3.0,100000,100,0,4932641,16,4,103
gluten,nkgen,4,0.0,3.0,215443,100,0,10777291,35,13,252
gluten,nkgen,4,0.0,3.0,464158,100,0,23221666,80,28,528
gluten,nkgen,4,0.0,3.0,1000000,100,0,49918649,176,39,1038
gluten,nkgen,4,0.0,3.0,2154434,100,0,108230297,357,95,2397
gluten,nkgen,4,0.0,3.0,4641588,100,0,232464932,795,283,4543
gluten,nkgen,4,0.0,3.0,10000000,100,0,500537763,1766,678,9273
gluten,nkgen,4,0.0,3.0,21544346,100,0,1076024307,3931,1392,19309
gluten,nkgen,4,0.0,3.0,46415888,100,0,2321294804,8704,2686,40994
gluten,nkgen,4,0.0,3.0,100000000,100,0,4995694681,19210,6360,90134
gluten,nkgen,4,0.0,3.0,4641,1000,0,2189395,0,0,46
gluten,nkgen,4,0.0,3.0,10000,1000,0,4836142,2,0,85
gluten,nkgen,4,0.0,3.0,21544,1000,0,10501616,4,0,143
gluten,nkgen,4,0.0,3.0,46415,1000,0,23299656,8,1,317
gluten,nkgen,4,0.0,3.0,100000,1000,0,49997724,16,3,633
gluten,nkgen,4,0.0,3.0,215443,1000,0,107582899,35,13,1401
gluten,nkgen,4,0.0,3.0,464158,1000,0,233632765,78,27,3030
gluten,nkgen,4,0.0,3.0,1000000,1000,0,500742040,178,52,6435
gluten,nkgen,4,0.0,3.0,2154434,1000,0,1076569633,391,92,13628
gluten,nkgen,4,0.0,3.0,4641588,1000,0,2322788277,868,248,29685
gluten,nkgen,4,0.0,3.0,10000000,1000,0,4998532483,1925,601,64277
gluten,nkgen,4,0.0,3.0,21544346,1000,0,10782941508,4018,1226,137081
gluten,nkgen,4,0.0,3.0,46415888,1000,0,23193734537,8722,2602,258276
gluten,nkgen,4,0.0,3.0,100000000,1000,0,50015135057,19257,5633,534863
gluten,nkgen,4,0.5,2.2,2154,10,0,6461,26,2,72
gluten,nkgen,4,0.5,2.2,4641,10,0,11400,7,4,99
gluten,nkgen,4,0.5,2.2,10000,10,0,29790,2,7,302
gluten,nkgen,4,0.5,2.2,21544,10,0,61929,4,14,871
gluten,nkgen,4,0.5,2.2,46415,10,0,163877,7,35,2830
gluten,nkgen,4,0.5,2.2,100000,10,0,424017,19,68,8187
gluten,nkgen,4,0.5,2.2,215443,10,0,771821,50,183,25518
gluten,nkgen,4,0.5,2.2,464158,10,0,1910168,89,362,79866
gluten,nkgen,4,0.5,2.2,1000000,10,0,3776682,219,917,250635
gluten,nkgen,4,0.5,2.2,2154434,10,0,8413360,428,1959,778651
gluten,nkgen,4,0.5,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,2154,100,0,42682,8,2,65
gluten,nkgen,4,0.5,2.2,4641,100,0,108593,1,5,118
gluten,nkgen,4,0.5,2.2,10000,100,0,268064,2,7,326
gluten,nkgen,4,0.5,2.2,21544,100,0,566200,7,26,927
gluten,nkgen,4,0.5,2.2,46415,100,0,1340899,7,35,2872
gluten,nkgen,4,0.5,2.2,100000,100,0,3327537,17,69,8535
gluten,nkgen,4,0.5,2.2,215443,100,0,7181795,62,197,29846
gluten,nkgen,4,0.5,2.2,464158,100,0,15750181,86,359,81178
gluten,nkgen,4,0.5,2.2,1000000,100,0,37481511,188,947,263666
gluten,nkgen,4,0.5,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,4641,1000,0,698043,30,3,220
gluten,nkgen,4,0.5,2.2,10000,1000,0,1660835,3,14,522
gluten,nkgen,4,0.5,2.2,21544,1000,0,4453522,3,14,1442
gluten,nkgen,4,0.5,2.2,46415,1000,0,10506628,12,35,4174
gluten,nkgen,4,0.5,2.2,100000,1000,0,25355472,17,69,11398
gluten,nkgen,4,0.5,2.2,215443,1000,0,59938834,42,181,36825
gluten,nkgen,4,0.5,2.2,464158,1000,0,133593266,84,362,98617
gluten,nkgen,4,0.5,2.2,1000000,1000,0,319796027,188,895,307124
gluten,nkgen,4,0.5,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,2154,10,0,11460,30,1,85
gluten,nkgen,4,0.5,3.0,4641,10,0,24847,1,3,103
gluten,nkgen,4,0.5,3.0,10000,10,0,49478,2,7,312
gluten,nkgen,4,0.5,3.0,21544,10,0,105499,7,26,995
gluten,nkgen,4,0.5,3.0,46415,10,0,229416,15,55,2873
gluten,nkgen,4,0.5,3.0,100000,10,0,509179,29,97,8287
gluten,nkgen,4,0.5,3.0,215443,10,0,1080317,53,183,26774
gluten,nkgen,4,0.5,3.0,464158,10,0,2327727,118,410,79370
gluten,nkgen,4,0.5,3.0,1000000,10,0,4986482,175,874,252932
gluten,nkgen,4,0.5,3.0,2154434,10,0,10774917,353,1900,790003
gluten,nkgen,4,0.5,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,2154,100,0,101385,30,2,94
gluten,nkgen,4,0.5,3.0,4641,100,0,227002,1,4,116
gluten,nkgen,4,0.5,3.0,10000,100,0,470632,2,7,322
gluten,nkgen,4,0.5,3.0,21544,100,0,1043474,3,14,917
gluten,nkgen,4,0.5,3.0,46415,100,0,2333199,8,34,2924
gluten,nkgen,4,0.5,3.0,100000,100,0,4985008,17,69,9339
gluten,nkgen,4,0.5,3.0,215443,100,0,10826832,65,183,29436
gluten,nkgen,4,0.5,3.0,464158,100,0,23634844,117,360,88651
gluten,nkgen,4,0.5,3.0,1000000,100,0,49885853,206,896,282251
gluten,nkgen,4,0.5,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,4641,1000,0,1766618,30,4,363
gluten,nkgen,4,0.5,3.0,10000,1000,0,4347777,2,7,857
gluten,nkgen,4,0.5,3.0,21544,1000,0,10006856,19,14,2207
gluten,nkgen,4,0.5,3.0,46415,1000,0,22166671,8,35,6409
gluten,nkgen,4,0.5,3.0,100000,1000,0,49523536,17,69,15392
gluten,nkgen,4,0.5,3.0,215443,1000,0,107667801,39,185,44632
gluten,nkgen,4,0.5,3.0,464158,1000,0,230915842,94,358,114468
gluten,nkgen,4,0.5,3.0,1000000,1000,0,499869145,181,916,348006
gluten,nkgen,4,0.5,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,2154,10,0,4082,0,2,52
gluten,nkgen,4,0.9,2.2,4641,10,0,8316,1,4,103
gluten,nkgen,4,0.9,2.2,10000,10,0,14782,2,7,268
gluten,nkgen,4,0.9,2.2,21544,10,0,37416,3,14,775
gluten,nkgen,4,0.9,2.2,46415,10,0,108211,8,35,2676
gluten,nkgen,4,0.9,2.2,100000,10,0,217965,30,68,7960
gluten,nkgen,4,0.9,2.2,215443,10,0,540069,71,181,26892
gluten,nkgen,4,0.9,2.2,464158,10,0,1280680,117,366,79108
gluten,nkgen,4,0.9,2.2,1000000,10,0,2732358,182,913,250150
gluten,nkgen,4,0.9,2.2,2154434,10,0,5975925,375,1935,772038
gluten,nkgen,4,0.9,2.2,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,2154,100,0,22057,10,2,62
gluten,nkgen,4,0.9,2.2,4641,100,0,53514,1,4,109
gluten,nkgen,4,0.9,2.2,10000,100,0,122943,2,7,316
gluten,nkgen,4,0.9,2.2,21544,100,0,304615,4,14,867
gluten,nkgen,4,0.9,2.2,46415,100,0,754430,8,35,2736
gluten,nkgen,4,0.9,2.2,100000,100,0,1807991,16,68,8047
gluten,nkgen,4,0.9,2.2,215443,100,0,3983904,38,179,26330
gluten,nkgen,4,0.9,2.2,464158,100,0,10125045,84,367,79691
gluten,nkgen,4,0.9,2.2,1000000,100,0,22553045,204,920,259077
gluten,nkgen,4,0.9,2.2,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,4641,1000,0,306644,4,4,175
gluten,nkgen,4,0.9,2.2,10000,1000,0,828156,2,14,464
gluten,nkgen,4,0.9,2.2,21544,1000,0,2137396,4,14,1217
gluten,nkgen,4,0.9,2.2,46415,1000,0,5308162,8,35,3734
gluten,nkgen,4,0.9,2.2,100000,1000,0,13052458,17,68,10614
gluten,nkgen,4,0.9,2.2,215443,1000,0,31415958,38,182,34643
gluten,nkgen,4,0.9,2.2,464158,1000,0,74504338,86,356,97195
gluten,nkgen,4,0.9,2.2,1000000,1000,0,180898383,184,893,301686
gluten,nkgen,4,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,2154,10,0,6629,27,1,80
gluten,nkgen,4,0.9,3.0,4641,10,0,13427,4,4,106
gluten,nkgen,4,0.9,3.0,10000,10,0,32031,2,7,320
gluten,nkgen,4,0.9,3.0,21544,10,0,70116,3,14,940
gluten,nkgen,4,0.9,3.0,46415,10,0,164735,7,35,2992
gluten,nkgen,4,0.9,3.0,100000,10,0,355573,15,69,7709
gluten,nkgen,4,0.9,3.0,215443,10,0,787244,54,198,25437
gluten,nkgen,4,0.9,3.0,464158,10,0,1762439,116,396,78091
gluten,nkgen,4,0.9,3.0,1000000,10,0,3889462,160,877,248994
gluten,nkgen,4,0.9,3.0,2154434,10,0,8575586,387,2197,764683
gluten,nkgen,4,0.9,3.0,4641588,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,10000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,21544346,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,46415888,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,100000000,10,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,2154,100,0,45082,6,2,72
gluten,nkgen,4,0.9,3.0,4641,100,0,108978,23,5,154
gluten,nkgen,4,0.9,3.0,10000,100,0,264931,2,7,348
gluten,nkgen,4,0.9,3.0,21544,100,0,593012,4,14,975
gluten,nkgen,4,0.9,3.0,46415,100,0,1359604,24,34,2934
gluten,nkgen,4,0.9,3.0,100000,100,0,3121538,34,70,9459
gluten,nkgen,4,0.9,3.0,215443,100,0,7047191,57,223,29164
gluten,nkgen,4,0.9,3.0,464158,100,0,15862066,83,427,84426
gluten,nkgen,4,0.9,3.0,1000000,100,0,35533453,164,898,258276
gluten,nkgen,4,0.9,3.0,2154434,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,4641588,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,10000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,21544346,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,46415888,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,100000000,100,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,4641,1000,0,745517,1,4,257
gluten,nkgen,4,0.9,3.0,10000,1000,0,1881036,3,14,714
gluten,nkgen,4,0.9,3.0,21544,1000,0,4547194,4,14,1803
gluten,nkgen,4,0.9,3.0,46415,1000,0,10902607,7,35,4948
gluten,nkgen,4,0.9,3.0,100000,1000,0,25781284,18,69,14920
gluten,nkgen,4,0.9,3.0,215443,1000,0,59882698,50,185,42410
gluten,nkgen,4,0.9,3.0,464158,1000,0,136463012,118,359,112808
gluten,nkgen,4,0.9,3.0,1000000,1000,0,312033152,197,918,357274
gluten,nkgen,4,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
gluten,nkgen,4,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
